Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6MTj6t9tJgbZddkIHgG9vY,"Hurricane","Bring Us Together","The Asteroids Galaxy Tour",2014-09-15,252102,0,false,,2017-11-18T00:32:51Z,"","Hot Bus Records",0.532,0.8,5,-4.293,1,0.0353,0.000487,0.028,0.363,0.568,95.978,4
spotify:track:1yMgUG3iaxUq5bzaNc1nFK,"Coeur d'artichaut","Dorothy - EP","Polo & Pan",2014-09-21,210492,0,false,,2017-11-18T00:32:51Z,"french indie pop,french house","Ekler'o'shock",0.704,0.724,0,-8.202,0,0.0459,0.162,0.0853,0.0816,0.507,96.994,4
spotify:track:0yPh12N8q8eUxvqALyTxzK,"Celebration #1","Who Sold My Generation","Night Beats",2016-01-29,270500,0,false,,2017-11-18T00:32:51Z,"neo-psychedelic,garage rock,psychedelic rock,space rock,surf rock","[PIAS]",0.484,0.895,2,-8.568,1,0.0486,0.000177,0.102,0.482,0.617,107.688,4
spotify:track:39YCJ5i9tIFnb03U3jmlFI,"Pourquoi pourquoi - Lazare Hoche Remix","Fille De Ta Région Remixée","Corine,Lazare Hoche",2017-03-24,241951,0,false,,2017-11-18T00:32:51Z,"french indie pop,french pop,italo disco,french house,lo-fi house","Kwaidan Records",0.652,0.658,4,-8.429,0,0.0399,0.0282,0.00392,0.1,0.445,123.005,4
spotify:track:5c2r4ZBcmmyYgw1if21OpT,"It Had To Be You","Original Soundtrack Casablanca","Warner Bros. Studio Orchestra",2013-09-20,87760,0,false,,2017-11-18T00:32:51Z,"","Pintball",0.748,0.362,7,-12.463,0,0.732,0.952,0,0.23,0.649,90.379,3
spotify:track:1frjtVNNnqhzNh4d22tw3i,"A Moment Apart","A Moment Apart","ODESZA",2017-09-08,234244,0,false,,2017-11-18T00:32:51Z,"chillwave,chillstep","Pod / Inertia",0.517,0.664,7,-7.904,0,0.0333,0.172,0.72,0.497,0.0793,120.008,4
spotify:track:3V5EMTHKNSDFS5b4kCBu2Q,"Gaz Hilarant","Aufheben","The Brian Jonestown Massacre",2012-04-30,161386,0,false,,2017-11-18T00:32:51Z,"neo-psychedelic,shoegaze,psychedelic rock,space rock","'a' Records",0.501,0.78,0,-4.545,1,0.0315,0.00165,0.364,0.369,0.724,119.517,4
spotify:track:3Ml4wVs02wZYbNk5YJikdM,"Eminence Front","It's Hard (Remastered)","The Who",1982-09-04,340240,0,false,,2017-11-18T00:32:51Z,"classic rock,rock","Universal Music Group",0.694,0.788,5,-9.679,0,0.0299,0.222,0.554,0.0372,0.569,98.089,4
spotify:track:5XhNu2E1iM5xFFgX1YUubN,"There Should Be Unicorns","Oczy Mlody","The Flaming Lips",2017-01-13,349773,22,true,,2017-11-18T00:32:51Z,"neo-psychedelic","Warner Records",0.622,0.653,7,-10.908,1,0.0316,0.364,0.788,0.109,0.188,106.075,4
spotify:track:2fTTtTIKi07rwcotiiowZy,"Flying Foxes","Play & Play: B Sides","Moby",2008-06-02,376400,0,false,,2017-11-18T00:32:51Z,"downtempo,trip hop","Little Idiot",0.542,0.566,2,-10.391,1,0.0315,0.000252,0.914,0.106,0.136,94.996,4
spotify:track:5uNlgK7FEg6r9BGy12P9Sx,"Tour de France - 2009 Remaster","Tour de France (2009 Remaster)","Kraftwerk",2003,312760,48,false,,2017-11-18T00:32:51Z,"krautrock,neue deutsche welle,synthpop,electronic,new wave,electro","Parlophone UK",0.664,0.913,0,-8.424,0,0.0469,0.0866,0.892,0.305,0.647,133.971,4
spotify:track:5DBHf9TJyINVithuciTmic,"Mad Blunted Jazz","Underground Vibes","DJ Cam",1995,310413,0,false,,2017-11-18T00:32:51Z,"trip hop,downtempo,nu jazz,acid jazz","Recall Records",0.768,0.632,10,-11.702,0,0.158,0.318,0.489,0.234,0.352,81.852,4
spotify:track:3oQA7hcoD7zArMPLrADBts,"Deceive feat. Sune Rose Wagner","Lost","trentemøller",2013-09-23,284345,0,false,,2017-11-18T00:32:51Z,"minimal techno,electronica","In My Room",0.684,0.702,9,-8.921,0,0.0605,0.0313,0.89,0.228,0.178,119.976,4
spotify:track:60f0LP6krV6Tgqb7NR4h04,"Love Revolution","85% Proof","Will Young",2015-05-25,179813,29,false,,2017-11-18T00:32:51Z,"","Universal-Island Records Ltd.",0.695,0.805,2,-3.626,1,0.0316,0.00138,0.000345,0.264,0.718,126.903,4
