Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1pZha5W16hBlc4xxQtm2yZ,"Christ lag in Todesbanden BWV 4: VII. Verse 6 Duet. So feiern wir das hohe Fest","J.S. Bach: Cantatas BWV 56 BWV 4 & BWV 82","Johann Sebastian Bach,Münchener Bach-Orchester,Karl Richter,Münchener Bach-Chor",1990-01-01,122293,5,false,,1970-01-01T00:00:00Z,"classical,classical piano,choral","Archiv Produktion",0.35,0.157,4,-20.962,0,0.0363,0.877,0.119,0.269,0.278,86.001,4
spotify:track:2mfaQKfC8cFgyG3ehpCldL,"Lè ma monte chwal mwen","Radyo siwèl","Melissa Laveaux",2018-03-23,212320,37,false,,1970-01-01T00:00:00Z,"","No Format!",0.664,0.636,5,-7.532,1,0.0291,0.186,0.00566,0.105,0.469,89.444,4
spotify:track:3P4gLPPOHIRQ5j6PC1hNa5,"Tomorrow","Isolation","Kali Uchis",2018-04-06,190375,57,false,,1970-01-01T00:00:00Z,"","EMI",0.644,0.591,2,-7.218,0,0.0296,0.116,0.000035,0.141,0.494,107.034,4
spotify:track:2LxEIWrZkzfc55c3rk05DH,"Tears in Rain","Blade Runner (Music From The Original Soundtrack)","Vangelis",1994-06-06,180933,51,false,,1970-01-01T00:00:00Z,"new age","EastWest U.K.",0.21,0.155,0,-25.255,1,0.0349,0.0767,0.762,0.352,0.0379,96.349,4
spotify:track:74L80LIysS24HBwj0YJjVA,"Mass In C Op. 86: 2. Gloria","Beethoven: Missa solemnis Op.123 - Messe Op.86","Ludwig van Beethoven,Gundula Janowitz,Julia Hamari,Horst Laubenthal,Ernst Gerold Schramm,Münchener Bach-Orchester,Karl Richter,Elmar Schloter,Münchener Bach-Chor",2000-01-01,630653,0,false,,1970-01-01T00:00:00Z,"classical,classical piano,chamber music,opera,requiem,choral","Deutsche Grammophon (DG)",0.168,0.149,0,-19.485,1,0.0391,0.958,0.0129,0.0903,0.0491,80.768,4
spotify:track:0BI1rZV8nvF1IVNQOBQbBY,"Mass in C Minor K. 427 Grosse Messe: Jesu Christe","Mozart: Mass in C minor","Wolfgang Amadeus Mozart,Camilla Tilling,Sarah Connolly,Timothy Robinson,Neal Davies,Gabrieli,Paul McCreesh",2005-01-01,33480,8,false,,1970-01-01T00:00:00Z,"classical,opera,requiem,classical piano,chamber music,choral,gregorian chant","Archiv Produktion",0.267,0.252,0,-14.693,1,0.03,0.958,0.934,0.145,0.316,92.747,4
spotify:track:0WWBeDKdXmGbZD1XVOVqot,"I <3 U SO","The Rawkers (I <3 U SO Edition)","Cassius",2011-06-13,222407,57,false,,1970-01-01T00:00:00Z,"french house,disco house","Cassius Records",0.126,0.798,9,-5.62,0,0.0424,0.00793,0.237,0.221,0.136,188.718,3
spotify:track:31fp5cW4mJyBXLSHSVG78w,"DRUM GLOW","MORE D4TA","Moderat",2022-05-13,284200,40,false,,1970-01-01T00:00:00Z,"idm,electronica","Monkeytown Records",0.592,0.908,5,-9.442,1,0.0448,0.292,0.902,0.0964,0.432,139.019,4
spotify:track:33DYEp7gSXuobSxigyZHSp,"Higher - Vocal version","Higher","Daniel Avery,SHERELLE",2022-07-13,321872,5,false,,1970-01-01T00:00:00Z,"idm,acid house,jungle,breakcore,breakbeat,footwork","Mute",0.405,0.856,4,-6.639,0,0.0422,0.00028,0.201,0.102,0.194,159.974,4
spotify:track:7a1TyOUjqe0zGYHKxBKbyX,"Friends In The Bubble Bath","Now! (in a minute)","audiobooks",2018-11-02,277681,26,false,,1970-01-01T00:00:00Z,"","Heavenly Recordings",0.516,0.888,4,-5.79,0,0.0342,0.000741,0.00405,0.143,0.229,111.006,4
spotify:track:6WSPYydCWrnDxoB6jyEpgj,"Onwards To The Wall","Onwards to the Wall","A Place To Bury Strangers",2012-02-07,228720,23,false,,1970-01-01T00:00:00Z,"shoegaze,noise rock,post-punk,cold wave,darkwave,neo-psychedelic,dream pop","Dead Oceans",0.308,0.648,7,-4.724,1,0.0528,0.000112,0.44,0.0987,0.251,182.041,4
spotify:track:2r54WB30VBl6SdBmqz9JYO,"Something For The Pain","Revolution Of Mind","She Drew The Gun",2018-10-05,188456,45,false,,1970-01-01T00:00:00Z,"","Submarine Cat Records",0.542,0.784,9,-5.771,0,0.0335,0.00578,0.501,0.196,0.677,117.996,4
spotify:track:3qr2hBL12NbRmFWKlzI3Zs,"I Found The F","Tender Buttons","Broadcast",2005-09-19,141840,50,false,,1970-01-01T00:00:00Z,"dream pop,neo-psychedelic,shoegaze","Warp Records",0.603,0.723,9,-6.122,0,0.0264,0.00221,0.0173,0.34,0.201,98.111,4
spotify:track:7nOt7uN0iXGuvLRVfvclg5,"Padre Nuestro","La Luz Del Ritmo","Los Fabulosos Cadillacs",2008-07-14,272640,63,false,,1970-01-01T00:00:00Z,"rock en español,latin rock,ska,argentine rock,latin alternative,mexican ska,murga","Ariola",0.647,0.602,4,-5.563,1,0.0895,0.0754,0,0.132,0.715,84.94,4
spotify:track:5S2qoFkOlmGYY9gMlM067J,"Johannes-Passion BWV 245 Pt. 1: No. 1 Chorus. Herr unser Herrscher","Bach J.S.: St. John Passion","Johann Sebastian Bach,Münchener Bach-Orchester,Münchener Bach-Chor,Karl Richter",1964-01-01,670000,12,false,,1970-01-01T00:00:00Z,"classical,classical piano,choral","Deutsche Grammophon (DG)",0.221,0.337,7,-15.158,0,0.0338,0.963,0.921,0.0769,0.142,112.233,4
spotify:track:0jRk4F8tYyU0HuzNhanTZG,"Beethoven: Piano Concerto No. 5 in E-Flat Major Op. 73 Emperor: III. Rondo. Allegro","Beethoven: 1-5 & Choral Fantasia","Ludwig van Beethoven,Daniel Barenboim,Otto Klemperer,New Philharmonia Orchestra",1968,664293,2,false,,1970-01-01T00:00:00Z,"classical,classical piano,chamber music,opera,requiem,choral,orchestra","Warner Classics",0.257,0.206,3,-15.651,1,0.0387,0.972,0.89,0.112,0.117,77.96,4
spotify:track:0XOiWeDnCQyT9bfPKkrPRp,"Le Goudron - Yacht Remix","Le Goudron (Remixes)","YACHT",2012-01-01,214476,5,false,,1970-01-01T00:00:00Z,"","DFA",0.796,0.664,2,-7.929,1,0.0314,0.000731,0.0438,0.188,0.631,120.033,4
spotify:track:1uznHfaQ2JwbJIs2nrI5oy,"Rushing Through My Mind","Mirage","Josefin Öhrn + The Liberation",2016-10-14,346748,26,false,,1970-01-01T00:00:00Z,"space rock,krautrock,neo-psychedelic","Rocket Recordings",0.582,0.765,0,-6.409,1,0.0423,0.0906,0.795,0.107,0.511,122.016,4
spotify:track:3Ou9K1bZKVNv0Ak8ERkFep,"Johannes-Passion BWV 245 Pt. 2: No. 20 Aria. Erwäge wie sein blutgefärbter Rücken (Tenor)","Bach J.S.: St. John Passion","Johann Sebastian Bach,Ernst Haefliger,Münchener Bach-Orchester,Karl Richter",1964-01-01,469000,1,false,,1970-01-01T00:00:00Z,"classical,classical piano,requiem,choral,opera","Deutsche Grammophon (DG)",0.362,0.162,0,-18.645,0,0.0418,0.961,0.00328,0.106,0.179,99.21,3
spotify:track:4bM9y9H3PvZD2gohgSeYNe,"Dayglo Reflection","The Bravest Man in the Universe","Bobby Womack,Lana Del Rey",2012-06-06,258906,3,false,,1970-01-01T00:00:00Z,"soul,classic soul","XL Recordings",0.685,0.654,1,-9.351,1,0.1,0.0287,0.0127,0.466,0.603,99.953,4
spotify:track:4uKrfOyU4LHsqBDeB9wHhX,"Master Plan","THATCHER'S NOT DEAD.","Lionel Limiñana,David Menke,Oliver Howlett,The Limiñanas",2023-04-21,192253,12,false,,1970-01-01T00:00:00Z,"space rock,french pop","Hautesound",0.668,0.809,10,-5.345,0,0.0473,0.0013,0.0000591,0.0753,0.199,120.024,4
spotify:track:1XBnw6OQh4m4Jn5UOhcSfV,"Un jour ou l'autre","Un Deux Trois bonus","Juniore",2020-12-11,225853,8,false,,1970-01-01T00:00:00Z,"french indie pop,french pop","Le Phonographe",0.501,0.903,6,-5.721,1,0.0601,0.0142,0.346,0.27,0.804,159.941,4
spotify:track:6QhIjZgBbpCAI54ba2AzHS,"Ich armer Mensch ich Sündenknecht BWV 55: I. Aria. Ich armer Mensch ich Sündenknecht (Tenor)","Bach J.S.: Sundays after Trinity II (Vol. 5)","Johann Sebastian Bach,Ernst Haefliger,Münchener Bach-Orchester,Karl Richter",1993-01-01,372493,0,false,,1970-01-01T00:00:00Z,"classical,classical piano,requiem,choral,opera","Archiv Produktion",0.176,0.22,0,-15.729,0,0.0475,0.942,0.0627,0.198,0.169,169.578,4
spotify:track:2pqoh1jUQoppztoQRRGyKK,"Punk Rock Loser","Cave World","Viagra Boys",2022-07-08,237980,59,true,,1970-01-01T00:00:00Z,"post-punk,egg punk","YEAR0001",0.693,0.84,7,-4.222,1,0.0563,0.104,0.0115,0.145,0.91,118.039,4
spotify:track:1Wn0A9wVEQXj2JVbdsclpi,"Oh!","Growing Up","The Linda Lindas",2022-04-08,155335,46,false,,1970-01-01T00:00:00Z,"riot grrrl","Epitaph",0.642,0.949,2,-3.486,1,0.0637,0.0000351,0.403,0.0613,0.892,150.037,4
