Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:72gsaB3rQG64CaMq1sq4az,"3 Morceaux Op. 9 TH 131: 1. Rêverie","Tchaikovsky: The Complete Solo Piano Works","Pyotr Ilyich Tchaikovsky,Valentina Lisitsa",2019-03-15,503177,7,false,,1970-01-01T00:00:00Z,"classical,orchestra,classical piano,minimalism","Decca Music Group Ltd.",0.324,0.00606,9,-29.741,1,0.0467,0.99,0.925,0.0518,0.0397,137.269,3
spotify:track:5k3ANl0RJq8vuzcuEChJfG,"Der Freischütz J. 277 / Act 2: Wie nahte mir der Schlummer...Leise leise...Agathe!","The Gundula Janowitz Edition","Carl Maria von Weber,Gundula Janowitz,Orchester der Deutschen Oper Berlin,Ferdinand Leitner",2017-06-02,494173,1,false,,1970-01-01T00:00:00Z,"opera,classical,orchestra","Deutsche Grammophon (DG)",0.234,0.102,4,-19.797,1,0.0517,0.974,0.000701,0.0954,0.0379,179.384,4
spotify:track:1uip8g6PwpiDtww8XNoLpb,"Hope Is The Last Thing To Die","Hope Is The Last Thing To Die","David Holmes,Raven Violet,Laura Lippie",2021-09-22,288000,16,false,,1970-01-01T00:00:00Z,"trip hop,big beat","Heavenly Recordings",0.481,0.639,10,-13.424,1,0.0429,0.0000496,0.703,0.396,0.228,125.068,4
spotify:track:0FjyvdAffyJcnvbv3dLFyw,"Before","Before","James Blake",2020-10-14,287871,39,false,,1970-01-01T00:00:00Z,"","Republic Records / Polydor Records",0.699,0.464,5,-8.933,0,0.0744,0.39,0.171,0.315,0.283,110.986,4
spotify:track:07YoclwcDFrFukI7bgriCs,"Peer Gynt Suite No. 1 Op. 46: 1. Morning mood","Grieg: Peer Gynt Suites Nos. 1 & 2 / Nielsen: Aladdin Suite; Maskarade Overture","Edvard Grieg,San Francisco Symphony,Herbert Blomstedt",1991-04-24,257000,5,false,,1970-01-01T00:00:00Z,"classical,orchestra,minimalism","Decca Music Group Ltd.",0.162,0.0198,4,-23.745,1,0.0422,0.967,0.935,0.0978,0.0352,131.706,3
spotify:track:2fevZeCqYu2mWEotFmPcai,"Feel Ma Boogie","Feel Ma Boogie","Illyus Barrientos ,Danny Howard",2021-01-29,193881,20,false,,1970-01-01T00:00:00Z,"tech house,disco house,funky house","Toolroom",0.614,0.956,5,-4.635,0,0.0373,0.2,0.724,0.0702,0.708,125.972,4
spotify:track:7Eb5AYiiGWItBNddlmxvnh,"A quién le importa","No Es Pecado -Remasters","Alaska Y Dinarama",1986,205306,64,false,,1970-01-01T00:00:00Z,"rock en español","Parlophone Spain",0.568,0.849,7,-10.472,1,0.0338,0.008,0.000343,0.145,0.809,130.746,4
spotify:track:4s4zrXirxpmFK0oanVjWBV,"Solid Gold - Illyus & Barrientos Remix","Solid Gold (Illyus & Barrientos Remix)","PNAU,Kira Divine,Marques Toliver,Illyus Barrientos ",2019-05-31,204572,19,false,,1970-01-01T00:00:00Z,"alternative r&b,tech house,disco house,funky house","etcetc",0.705,0.776,5,-6.11,0,0.0348,0.0209,0.367,0.275,0.474,123,4
spotify:track:36Qi2bHMzLMQIHApHFytgv,"te pongo mal(prendelo)","Sin Miedo (del Amor y Otros Demonios) ∞","Kali Uchis,Jowell & Randy",2020-12-04,172621,58,false,,1970-01-01T00:00:00Z,"reggaeton,urbano latino","EMI / Interscope",0.686,0.71,1,-7.884,1,0.0731,0.00299,0.000182,0.167,0.846,179.967,4
spotify:track:0mr723vfwMGxPObHWe8akO,"Shiny Disco Balls - Illyus & Barrientos Refix","Shiny Disco Balls (Remixes)","Who Da Funk,Jessica Eve,Illyus Barrientos ",2021-08-20,231358,15,false,,1970-01-01T00:00:00Z,"tech house,disco house,funky house","Subliminal",0.74,0.955,2,-5.864,1,0.0431,0.00477,0.896,0.0842,0.816,124.996,4
spotify:track:2wz0Gq4o6KrmcnwQsb5EEK,"Into The Paradise","Strange Cargo III","William Orbit",1993-01-01,341373,32,false,,1970-01-01T00:00:00Z,"idm,downtempo","Virgin Records",0.662,0.382,1,-19.667,1,0.0389,0.0198,0.436,0.206,0.0408,114.569,4
spotify:track:4bHLBqQzwceA3WtfWuWQfW,"Bloody Waters","Back of My Mind","H.E.R.",2021-06-18,260398,39,false,,1970-01-01T00:00:00Z,"r&b","MBK Entertainment/RCA Records",0.626,0.554,5,-8.86,0,0.119,0.313,0,0.112,0.553,89.918,4
spotify:track:0yneO3zh5TcoXOT4YYxLsf,"Before U (feat. AlunaGeorge) - Illyus & Barrientos Remix","Before U (feat. AlunaGeorge) [Illyus & Barrientos Remix]","Sonny Fodera,King Henry,AlunaGeorge,Illyus Barrientos ",2020-04-03,207083,11,false,,1970-01-01T00:00:00Z,"house,tech house,disco house,funky house","Black Butter",0.645,0.888,11,-6.29,1,0.0391,0.00151,0.596,0.601,0.898,124.983,4
spotify:track:7MOAV2tGD8biBA1uK7dTqg,"Desire","The Legendary Adventures Of A Filter King","69",2010-03-22,387371,0,false,,1970-01-01T00:00:00Z,"","Planet E Communications",0.622,0.814,10,-9.977,0,0.0633,0.00287,0.933,0.13,0.216,117.026,4
spotify:track:6BcMClrres8Zq3j3LH3pod,"He Zahoe (DJ Sega Remix)","Body Armor","Javascript,DJ Sega",2016-02-12,163466,0,true,,1970-01-01T00:00:00Z,"ballroom vogue,jersey club,philly club,baltimore club,footwork,miami bass","KnightWerk Records",0.926,0.89,11,-6.75,0,0.103,0.303,0.683,0.053,0.505,132.009,4
spotify:track:6rMjbGVIO7jWtq5eqixqR9,"Jibaro (Enrolle)","Angeles y Demonios","Elkin & Nelson",1974-06-09,450195,0,false,,1970-01-01T00:00:00Z,"","Ace Music",0.479,0.963,7,-9.185,0,0.0908,0.154,0.0259,0.084,0.586,107.641,4
spotify:track:2r5kWWFDaW0Ze7QS3w527e,"Yoga Town (feat. Graham Coxon & Valentina Pappalardo)","Yoga Town (feat. Graham Coxon & Valentina Pappalardo)","Superstate,Graham Coxon,Valentina Pappalardo",2021-07-15,333706,21,false,,1970-01-01T00:00:00Z,"alternative dance,britpop","Graham Coxon",0.642,0.797,0,-5.899,1,0.0267,0.00103,0.405,0.409,0.759,140.017,4
spotify:track:3tYo4JVukaFIOkFVmAxZWK,"In The Gloaming","In The Gloaming","trentemøller,Lisbet Fritze",2021-09-10,318371,16,false,,1970-01-01T00:00:00Z,"minimal techno,electronica","In My Room",0.511,0.884,7,-8.037,1,0.046,0.0725,0.572,0.12,0.25,122.998,4
