Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6epK9JeBlKDnGq60V0li2D,"Anthem of Evil","Star Wars: The Rise of Skywalker (Original Motion Picture Soundtrack)","John Williams",2019-12-18,203720,29,false,,2020-11-27T11:24:45Z,"soundtrack","Walt Disney Records",0.192,0.0506,11,-17.526,0,0.038,0.955,0.95,0.108,0.0386,109.755,3
spotify:track:50Br8wwByP2BmhGIeeYHxG,"Blue Flowers - DJ Hype Remix","Silicon Valley (Music From The HBO Original Series)","Dr. Octagon,DJ Hype",2017-06-23,200740,0,true,,2020-11-27T11:24:45Z,"experimental hip hop,underground hip hop,trip hop,jungle,drum and bass,breakbeat","Mass Appeal",0.557,0.853,7,-4.219,1,0.0694,0.0614,0.000105,0.639,0.334,86.01,4
spotify:track:5JzyAzMJ6FalCnci84A6sM,"Passports","Silicon Valley (Music From The HBO Original Series)","Hudson Mohawke,Remy Banks",2017-06-23,141999,0,true,,2020-11-27T11:24:45Z,"grime","Mass Appeal",0.777,0.682,2,-6.694,1,0.378,0.453,0,0.594,0.679,131.952,4
spotify:track:76EE4eTWEwluQUs0a7rfTN,"Let's Get Busy","Let’s Get Busy","Marshall Jefferson,CeCe Rogers,Illyus Barrientos ",2020-08-14,163722,0,false,,2020-11-27T11:24:45Z,"chicago house,acid house,house,acid jazz,new jack swing,tech house,disco house,funky house","Ultra Records",0.667,0.884,9,-4.479,0,0.0396,0.0271,0.0104,0.0603,0.793,123.979,4
spotify:track:5eGqghXuRjQXsfhSs3gYn5,"The Speeder Chase","Star Wars: The Rise of Skywalker (Original Motion Picture Soundtrack)","John Williams",2019-12-18,201386,25,false,,2020-11-27T11:24:45Z,"soundtrack","Walt Disney Records",0.439,0.348,4,-13.44,0,0.0318,0.805,0.664,0.236,0.13,141.981,4
spotify:track:2ZjACcyNulpyUWFl1CSyvc,"Stop This Flame - The Blessed Madonna Remix","Stop This Flame (Remixes)","Celeste,The Blessed Madonna",2020-01-08,408613,24,false,,2020-11-27T11:24:45Z,"","Polydor Records",0.735,0.845,6,-6.287,1,0.0419,0.00529,0.343,0.266,0.189,124.001,4
spotify:track:0aKoR2iMGuqAUBBCdRwII8,"Prettiest Virgin (Radio Edit)","Prettiest Virgin","Agar Agar",2016-04-22,270000,0,false,,2020-11-27T11:24:45Z,"french indie pop","Cracki Records",0.946,0.493,8,-9.654,1,0.0509,0.162,0.297,0.0875,0.592,120.012,4
spotify:track:3ZzhV6JIDKWvWR7wiKWD0C,"La femme d'argent","Moon Safari","Air",1998-01-16,426614,67,false,,2020-11-27T11:24:45Z,"trip hop,downtempo","Parlophone (France)",0.489,0.735,6,-8.238,0,0.0345,0.529,0.686,0.422,0.528,159.716,4
spotify:track:6M2ZYgZ2cdu5oCHGI8wamV,"Où va le monde","Mystère","La Femme",2016-09-02,337866,58,false,,2020-11-27T11:24:45Z,"french indie pop,french pop,french house","Disque Pointu",0.455,0.836,9,-6.536,0,0.0435,0.497,0.000522,0.296,0.555,151.978,4
spotify:track:3esjTrpXxTrJkCVjrQpcDB,"Girl","In Colour","Jamie xx",2015-06-01,245585,0,false,,2020-11-27T11:24:45Z,"","Young Turks Recordings",0.357,0.602,8,-11.608,0,0.359,0.232,0.63,0.196,0.471,101.823,4
spotify:track:5tewIdMVsaJWN19ZnmnPNN,"Hunting High and Low","Hunting High and Low","a-ha",1985-06-01,228693,70,false,,2020-11-27T11:24:45Z,"new wave,synthpop","Rhino",0.513,0.676,9,-6.148,0,0.0309,0.301,0,0.0864,0.311,116.592,4
spotify:track:4Y22I6ye8CzA9QLIXC0ovi,"Dilemma","Warhol","Acid Ghost",2016-10-09,221533,26,true,,2020-11-27T11:24:45Z,"","Acid Ghost inc.",0.553,0.907,6,-5.207,0,0.0377,0.83,0.862,0.192,0.554,130.032,4
spotify:track:0qG1teoBvooRo7Z5Z8edCk,"La ritournelle","Politics","Sébastien Tellier",2004-01-01,454480,1,false,,2020-11-27T11:24:45Z,"french house,french indie pop,downtempo","Record Makers",0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833,4
spotify:track:4VU5AFuuSaez5Nt7vTPlHH,"Raise Me Up","Hercules & Love Affair","Hercules & Love Affair",2008-03-10,229337,43,true,,2020-11-27T11:24:45Z,"","Parlophone UK",0.766,0.7,8,-6.547,0,0.0366,0.000816,0.846,0.0997,0.934,113.961,4
spotify:track:5eSllZgRWCIJsDTAqFRwQw,"Coffee & TV","13","Blur",1999,358773,67,false,,2020-11-27T11:24:45Z,"britpop,madchester,alternative rock","Parlophone UK",0.743,0.742,2,-10.117,1,0.0367,0.051,0.234,0.0987,0.706,121.604,4
spotify:track:2XwqNJ0IynowN5SEk3A6wP,"I Feel Space","I Feel Space","Lindstrøm",2005-04-01,421333,39,false,,2020-11-27T11:24:45Z,"nu disco,electronica","Feedelity Recordings",0.795,0.573,1,-9.839,1,0.0419,0.00887,0.946,0.0916,0.695,122.062,4
